first_user_id,venue_id,rating_sum,count
,10303,2,1
,10303,2,1
,10303,3,1
,10303,3,1
,10305,3,1
,10305,3,1
,10305,3,1
,10305,3,1
,10305,3,1
,10305,4,1
,10307,3,1
,10307,3,1
,10307,3,1
,10307,4,1
,10308,5,1
,10309,5,1
,10310,3,1
,10310,3,1
,10310,4,1
,10310,4,1
,10311,2,1
,10311,3,1
,10311,3,1
,10311,4,1
,10311,4,1
,10312,3,1
,10312,3,1
,10312,4,1
,10312,4,1
,10312,4,1
,10321,2,1
,10321,3,1
,10326,2,1
,10326,2,1
,10326,2,1
,10326,2,1
,10326,2,1
,10326,2,1
,10326,2,1
,10326,2,1
,10326,2,1
,10326,2,1
,10326,2,1
,10326,2,1
,10326,2,1
,10326,2,1
,10326,2,1
,10326,2,1
,10326,2,1
,10326,2,1
,10326,2,1
,10326,3,1
,10326,3,1
,10326,3,1
,10326,3,1
,10326,3,1
,10326,4,1
,10327,5,1
,10344,3,1
,10344,3,1
,10344,4,1
,10344,4,1
,10380,3,1
,10387,3,1
,10387,4,1
,10388,3,1
,10390,3,1
,10390,4,1
,10392,3,1
,10392,5,1
,10393,3,1
,10393,3,1
,10393,3,1
,10393,3,1
,10393,4,1
,10393,4,1
,10417,3,1
,10417,4,1
,10424,3,1
,10424,4,1
,10432,3,1
,10432,3,1
,10432,4,1
,10437,5,1
,10438,5,1
,10439,5,1
,10440,5,1
,10441,5,1
,10442,5,1
,10443,3,1
,10443,4,1
,10444,3,1
,10444,4,1
,10445,3,1
,10445,4,1
,10446,3,1
,10446,4,1
,10447,3,1
,10447,4,1
,10448,3,1
,10448,4,1
,10449,3,1
,10449,4,1
,10450,4,1
,10451,3,1
,10451,4,1
,10452,3,1
,10452,4,1
,10453,5,1
,10454,4,1
,10454,5,1
,10455,5,1
,10456,5,1
,10457,5,1
,10458,5,1
,10459,5,1
,10460,5,1
,10461,3,1
,10461,4,1
,10462,3,1
,10462,4,1
,10463,3,1
,10463,4,1
,10464,2,1
,10464,3,1
,10464,4,1
,10465,4,1
,10465,5,1
,10466,3,1
,10466,4,1
,10467,3,1
,10467,4,1
,10468,3,1
,10468,4,1
,10469,3,1
,10469,4,1
,10470,3,1
,10470,4,1
,10471,3,1
,10471,4,1
,10472,3,1
,10472,4,1
,10473,3,1
,10473,4,1
,10474,4,1
,10475,3,1
,10475,4,1
,10476,3,1
,10476,4,1
,10477,3,1
,10477,4,1
,10478,3,1
,10478,4,1
,10479,3,1
,10479,4,1
,10480,3,1
,10480,4,1
,10481,5,1
,10482,5,1
,10483,5,1
,10484,5,1
,10485,5,1
,10486,5,1
,10487,5,1
,10488,5,1
,10489,5,1
,10490,5,1
,10491,3,1
,10491,4,1
,10492,3,1
,10492,4,1
,10493,3,1
,10493,4,1
,10494,3,1
,10494,4,1
,10494,4,1
,10495,3,1
,10495,4,1
,10496,3,1
,10496,4,1
,10497,3,1
,10497,4,1
,10498,3,1
,10498,4,1
,10499,3,1
,10499,4,1
,10500,3,1
,10500,4,1
,10501,3,1
,10501,4,1
,10502,3,1
,10502,4,1
,10503,5,1
,10504,4,1
,10504,5,1
,10505,3,1
,10505,4,1
,10506,3,1
,10506,4,1
,10507,3,1
,10507,4,1
,10508,5,1
,10509,5,1
,10510,5,1
,10511,5,1
,10512,5,1
,10513,5,1
,10514,5,1
,10515,5,1
,10516,5,1
,10518,4,1
,10518,5,1
,10519,5,1
,10520,4,1
,10520,5,1
,10521,5,1
,10522,3,1
,10522,4,1
,10523,3,1
,10523,4,1
,10524,3,1
,10524,4,1
,10524,4,1
,10525,3,1
,10525,4,1
,10526,3,1
,10526,4,1
,10527,3,1
,10527,4,1
,10528,3,1
,10528,4,1
,10529,5,1
,10530,5,1
,10531,4,1
,10531,5,1
,10532,4,1
,10532,5,1
,10533,5,1
,10534,5,1
,10535,5,1
,10536,5,1
,10537,5,1
,10538,5,1
,10539,4,1
,10539,4,1
,10539,4,1
,10539,5,1
,10540,5,1
,10541,4,1
,10541,4,1
,10541,5,1
,10542,5,1
,10543,4,1
,10543,5,1
,10544,4,1
,10544,5,1
,10545,5,1
,10546,5,1
,10547,3,1
,10547,3,1
,10547,4,1
,10547,4,1
,10547,4,1
,10548,3,1
,10548,4,1
,10549,3,1
,10549,4,1
,10550,3,1
,10550,4,1
,10551,3,1
,10551,4,1
,10552,4,1
,10553,4,1
,10554,3,1
,10554,4,1
,10555,3,1
,10555,4,1
,10556,3,1
,10556,4,1
,10557,3,1
,10557,4,1
,10558,3,1
,10558,4,1
,10559,3,1
,10559,4,1
,10560,3,1
,10560,4,1
,10561,3,1
,10561,4,1
,10562,3,1
,10562,4,1
,10563,3,1
,10563,4,1
,10564,3,1
,10564,4,1
,10565,5,1
,10566,5,1
,10567,5,1
,10568,5,1
,10569,5,1
,10570,5,1
,10571,5,1
,10572,5,1
,10573,4,1
,10573,5,1
,10574,5,1
,10575,5,1
,10576,5,1
,10577,5,1
,10578,4,1
,10578,5,1
,10579,5,1
,10580,5,1
,10581,5,1
,10582,5,1
,10583,5,1
,10584,5,1
,10585,5,1
,10586,5,1
,10587,5,1
,10588,5,1
,10589,5,1
,10590,5,1
,10591,5,1
,10592,5,1
,10593,5,1
,10594,5,1
,10595,5,1
,10596,5,1
,10597,5,1
,10598,5,1
,10599,5,1
,10600,5,1
,10601,5,1
,10602,5,1
,10603,5,1
,10604,5,1
,10605,5,1
,10606,5,1
,10607,5,1
,10608,5,1
,10609,5,1
,10610,5,1
,10611,5,1
,10612,5,1
,10613,5,1
,10614,5,1
,10615,5,1
,10616,5,1
,10617,5,1
,10618,5,1
,10619,4,1
,10619,5,1
,10620,5,1
,10621,5,1
,10622,5,1
,10623,5,1
,10624,5,1
,10625,5,1
,10626,5,1
,10627,5,1
,10628,5,1
,10629,5,1
,10630,5,1
,10631,5,1
,10632,5,1
,10633,4,1
,10633,5,1
,10634,5,1
,10635,5,1
,10636,5,1
,10637,5,1
,10638,5,1
,10639,5,1
,10640,5,1
,10641,5,1
,10642,5,1
,10643,5,1
,10644,5,1
,10645,5,1
,10646,5,1
,10647,5,1
,10648,4,1
,10648,4,1
,10648,4,1
,10648,5,1
,10649,5,1
,10650,5,1
,10651,5,1
,10652,5,1
,10653,5,1
,10654,5,1
,10655,5,1
,10656,5,1
,10657,5,1
,10658,5,1
,10659,5,1
,10660,5,1
,10661,5,1
,10662,5,1
,10663,5,1
,10664,4,1
,10664,5,1
,10665,5,1
,10666,5,1
,10667,5,1
,10668,5,1
,10669,5,1
,10670,5,1
,10671,5,1
,10672,5,1
,10673,5,1
,10674,5,1
,10675,5,1
,10676,5,1
,10677,5,1
,10678,5,1
,10679,5,1
,10680,5,1
,10681,5,1
,10682,5,1
,10683,5,1
,10684,5,1
,10685,5,1
,10686,5,1
,10687,5,1
,10688,5,1
,10689,5,1
,10690,5,1
,10691,5,1
,10692,5,1
,10693,5,1
,10694,5,1
,10695,5,1
,10696,5,1
,10697,5,1
,10698,5,1
,10699,5,1
,10700,5,1
,10701,5,1
,10702,5,1
,10703,5,1
,10704,5,1
,10705,5,1
,10706,3,1
,10706,4,1
,10707,3,1
,10707,4,1
,10708,3,1
,10708,4,1
,10709,3,1
,10709,4,1
,10710,3,1
,10710,4,1
,10711,3,1
,10711,4,1
,10712,3,1
,10712,4,1
,10713,3,1
,10713,4,1
,10714,3,1
,10714,4,1
,10715,3,1
,10715,4,1
,10716,3,1
,10716,4,1
,10717,3,1
,10717,4,1
,10718,3,1
,10718,4,1
,10719,3,1
,10719,4,1
,10720,3,1
,10720,4,1
,10721,3,1
,10721,4,1
,10722,3,1
,10722,4,1
,10723,3,1
,10723,4,1
,10724,3,1
,10724,4,1
,10725,3,1
,10725,4,1
,10726,3,1
,10726,4,1
,10727,3,1
,10727,4,1
,10728,3,1
,10728,4,1
,10729,3,1
,10729,4,1
,10730,3,1
,10730,4,1
,10731,3,1
,10731,4,1
,10732,3,1
,10732,4,1
,10733,3,1
,10733,4,1
,10734,3,1
,10734,4,1
,10735,3,1
,10735,4,1
,10736,3,1
,10736,4,1
,10737,3,1
,10737,4,1
,10737,4,1
,10737,4,1
,10738,3,1
,10738,4,1
,10739,3,1
,10739,4,1
,10740,3,1
,10740,4,1
,10741,3,1
,10741,4,1
,10742,3,1
,10742,4,1
,10743,3,1
,10743,4,1
,10744,3,1
,10744,4,1
,10745,3,1
,10745,4,1
,10746,3,1
,10746,4,1
,10747,3,1
,10747,4,1
,10748,3,1
,10748,4,1
,10748,4,1
,10749,3,1
,10749,4,1
,10750,4,1
,10751,3,1
,10751,4,1
,10752,3,1
,10752,4,1
,10753,4,1
,10754,3,1
,10754,4,1
,10755,3,1
,10755,4,1
,10756,3,1
,10756,4,1
,10757,3,1
,10757,4,1
,10758,3,1
,10758,4,1
,10759,3,1
,10759,4,1
,10760,3,1
,10760,4,1
,10761,3,1
,10761,4,1
,10762,3,1
,10762,4,1
,10762,4,1
,10763,4,1
,10764,4,1
,10765,4,1
,10766,3,1
,10766,4,1
,10767,3,1
,10767,4,1
,10768,3,1
,10768,4,1
,10769,3,1
,10769,4,1
,10770,3,1
,10770,4,1
,10771,3,1
,10771,4,1
,10772,3,1
,10772,4,1
,10773,3,1
,10773,4,1
,10774,3,1
,10774,4,1
,10775,3,1
,10775,4,1
,10776,3,1
,10776,4,1
,10777,3,1
,10777,4,1
,10778,3,1
,10778,4,1
,10779,4,1
,10780,4,1
,10780,5,1
,10781,5,1
,10782,5,1
,10783,5,1
,10784,5,1
,10785,5,1
,10786,5,1
,10787,5,1
,10788,5,1
,10789,5,1
,10790,5,1
,10791,5,1
,10792,5,1
,10793,5,1
,10794,5,1
,10795,5,1
,10796,5,1
,10797,3,1
,10797,3,1
,10797,4,1
,10797,4,1
,10798,3,1
,10798,4,1
,10798,5,1
,10799,3,1
,10799,4,1
,10800,5,1
,10801,5,1
,10802,5,1
,10803,5,1
,10804,5,1
,10805,5,1
,10806,3,1
,10806,4,1
,10807,5,1
,10808,5,1
,10809,5,1
,10810,5,1
,10811,4,1
,10811,5,1
,10812,5,1
,10813,5,1
,10814,5,1
,10815,3,1
,10815,4,1
,10815,5,1
,10816,5,1
,10817,5,1
,10818,5,1
,10819,5,1
,10820,5,1
,10821,3,1
,10821,4,1
,10822,4,1
,10823,3,1
,10823,3,1
,10823,4,1
,10824,3,1
,10824,4,1
,10825,3,1
,10825,4,1
,10826,3,1
,10826,4,1
,10827,3,1
,10827,4,1
,10828,3,1
,10828,4,1
,10829,3,1
,10829,4,1
,10830,4,1
,10831,4,1
,10832,3,1
,10832,4,1
,10833,4,1
,10833,4,1
,10834,4,1
,10835,5,1
,10836,3,1
,10836,4,1
,10837,5,1
,10838,5,1
,10839,5,1
,10840,3,1
,10840,4,1
,10841,3,1
,10841,4,1
,10842,3,1
,10842,4,1
,10843,3,1
,10843,4,1
,10844,3,1
,10844,3,1
,10844,4,1
,10844,4,1
,10844,4,1
,10845,3,1
,10845,4,1
,10846,3,1
,10846,4,1
,10846,4,1
,10847,2,1
,10847,3,1
,10847,4,1
,10848,3,1
,10848,4,1
,10849,3,1
,10849,4,1
,10849,4,1
,10850,3,1
,10850,4,1
,10851,3,1
,10851,4,1
,10852,5,1
,10853,5,1
,10854,5,1
,10855,4,1
,10855,5,1
,10856,5,1
,10857,5,1
,10858,5,1
,10859,5,1
,10860,5,1
,10861,4,1
,10861,5,1
,10862,3,1
,10862,3,1
,10862,4,1
,10863,5,1
,10864,5,1
,10865,5,1
,10866,3,1
,10866,4,1
,10867,3,1
,10867,4,1
,10868,3,1
,10868,4,1
,10869,3,1
,10869,4,1
,10870,3,1
,10870,3,1
,10870,4,1
,10870,4,1
,10871,3,1
,10871,4,1
,10872,3,1
,10872,3,1
,10872,3,1
,10872,4,1
,10872,4,1
,10872,5,1
,10873,3,1
,10873,3,1
,10873,4,1
,10873,5,1
,10874,3,1
,10874,3,1
,10874,3,1
,10874,4,1
,10875,3,1
,10875,3,1
,10875,4,1
,10875,4,1
,10876,3,1
,10876,3,1
,10876,3,1
,10876,3,1
,10876,4,1
,10876,4,1
,10877,5,1
,10878,5,1
,10879,3,1
,10879,3,1
,10879,4,1
,10879,4,1
,10880,3,1
,10880,4,1
,10881,3,1
,10881,4,1
,10882,3,1
,10882,4,1
,10883,5,1
,10884,5,1
,10885,5,1
,10886,5,1
,10887,5,1
,10888,5,1
,10889,5,1
,10890,5,1
,10891,5,1
,10892,5,1
,10893,5,1
,10894,5,1
,10895,3,1
,10895,4,1
,10896,3,1
,10896,4,1
,10897,3,1
,10897,4,1
,10898,5,1
,10899,5,1
,10900,5,1
,10901,5,1
,10902,5,1
,10903,4,1
,10903,5,1
,10904,5,1
,10905,5,1
,10906,5,1
,10907,5,1
,10908,5,1
,10909,3,1
,10909,4,1
,10910,3,1
,10910,4,1
,10911,3,1
,10911,4,1
,10911,4,1
,10911,4,1
,10911,4,1
,10912,3,1
,10912,4,1
,10913,3,1
,10913,4,1
,10914,3,1
,10914,4,1
,10915,3,1
,10915,4,1
,10915,4,1
,10916,3,1
,10916,4,1
,10916,4,1
,10917,5,1
,10918,3,1
,10918,4,1
,10919,3,1
,10919,4,1
,10920,4,1
,10921,4,1
,10921,5,1
,10922,5,1
,10923,5,1
,10924,5,1
,10925,4,1
,10925,5,1
,10926,5,1
,10927,3,1
,10927,4,1
,10928,5,1
,10929,5,1
,10930,5,1
,10931,3,1
,10931,4,1
,10932,3,1
,10932,4,1
,10933,3,1
,10933,4,1
,10934,3,1
,10934,4,1
,10935,3,1
,10935,4,1
,10935,4,1
,10936,3,1
,10936,4,1
,10936,4,1
,10937,5,1
,10938,5,1
,10939,4,1
,10939,5,1
,10940,5,1
,10941,5,1
,10942,5,1
,10943,5,1
,10944,4,1
,10944,5,1
,10945,5,1
,10947,5,1
,10948,4,1
,10948,4,1
,10948,5,1
,10949,4,1
,10949,5,1
,10950,5,1
,10951,5,1
,10952,4,1
,10952,4,1
,10952,5,1
,10953,3,1
,10953,4,1
,10953,5,1
,10954,5,1
,10955,3,1
,10955,3,1
,10955,4,1
,10955,4,1
,10956,5,1
,10957,4,1
,10957,5,1
,10958,5,1
,10959,4,1
,10959,4,1
,10959,4,1
,10959,5,1
,10961,5,1
,10962,3,1
,10962,4,1
,10963,3,1
,10963,4,1
,10964,3,1
,10964,4,1
,10965,3,1
,10965,3,1
,10965,3,1
,10965,4,1
,10965,4,1
,10965,4,1
,10966,3,1
,10966,3,1
,10966,4,1
,10966,4,1
,10966,4,1
,10967,3,1
,10967,3,1
,10967,4,1
,10967,4,1
,10967,4,1
,10968,3,1
,10968,4,1
,10969,3,1
,10969,4,1
,10970,3,1
,10970,4,1
,10971,3,1
,10971,4,1
,10972,3,1
,10972,4,1
,10973,3,1
,10973,4,1
,10974,3,1
,10974,4,1
,10975,3,1
,10975,4,1
,10976,3,1
,10976,4,1
,10977,3,1
,10977,4,1
,10978,3,1
,10978,4,1
,10979,3,1
,10979,4,1
,10980,3,1
,10980,3,1
,10980,4,1
,10980,4,1
,10980,4,1
,10981,3,1
,10981,4,1
,10981,4,1
,10982,3,1
,10982,4,1
,10983,3,1
,10983,4,1
,10984,3,1
,10984,3,1
,10984,4,1
,10985,3,1
,10985,4,1
,10986,3,1
,10986,4,1
,10987,3,1
,10987,4,1
,10988,5,1
,10989,5,1
,10990,3,1
,10990,4,1
,10991,3,1
,10991,4,1
,10992,3,1
,10992,4,1
,10993,3,1
,10993,4,1
,10994,5,1
,10995,4,1
,10995,5,1
,10996,5,1
,10997,5,1
,10998,3,1
,10998,4,1
,10999,3,1
,10999,4,1
,11000,3,1
,11000,4,1
,11001,4,1
,11002,5,1
,11005,5,1
,11006,5,1
,11007,5,1
,11008,2,1
,11008,3,1
,11008,3,1
,11008,3,1
,11008,4,1
,11008,4,1
,11008,4,1
,11009,3,1
,11009,3,1
,11009,4,1
,11009,4,1
,11010,3,1
,11010,4,1
,11011,2,1
,11011,2,1
,11011,3,1
,11011,4,1
,11012,3,1
,11012,4,1
,11013,3,1
,11013,4,1
,11014,4,1
,11014,5,1
,11015,5,1
,11016,3,1
,11016,4,1
,11017,3,1
,11017,4,1
,11018,3,1
,11018,3,1
,11018,4,1
,11019,3,1
,11019,3,1
,11019,4,1
,11020,3,1
,11020,3,1
,11020,4,1
,11021,3,1
,11021,3,1
,11021,4,1
,11022,5,1
,11023,5,1
,11025,5,1
,11026,5,1
,11027,5,1
,11029,5,1
,11030,3,1
,11030,4,1
,11031,3,1
,11031,4,1
,11032,3,1
,11032,4,1
,11033,3,1
,11033,3,1
,11033,4,1
,11034,5,1
,11035,5,1
,11036,5,1
,11037,5,1
,11038,5,1
,11039,3,1
,11039,4,1
,11040,3,1
,11040,4,1
,11041,3,1
,11041,4,1
,11042,3,1
,11042,3,1
,11042,3,1
,11042,3,1
,11042,3,1
,11042,3,1
,11042,4,1
,11042,4,1
,11042,4,1
,11042,4,1
,11043,3,1
,11043,3,1
,11043,3,1
,11043,4,1
,11043,4,1
,11044,3,1
,11044,3,1
,11044,3,1
,11044,4,1
,11044,4,1
,11044,4,1
,11045,3,1
,11045,4,1
,11046,3,1
,11046,4,1
,11047,3,1
,11047,3,1
,11047,3,1
,11047,4,1
,11047,4,1
,11047,4,1
,11047,4,1
,11048,3,1
,11048,3,1
,11048,4,1
,11049,5,1
,11050,5,1
,11051,5,1
,11052,5,1
,11053,5,1
,11054,5,1
,11055,5,1
,11056,5,1
,11057,5,1
,11058,5,1
,11059,3,1
,11059,4,1
,11060,3,1
,11060,4,1
,11061,5,1
,11062,5,1
,11063,5,1
,11064,5,1
,11065,5,1
,11066,5,1
,11067,5,1
,11068,5,1
,11070,5,1
,11071,5,1
,11072,5,1
,11073,5,1
,11074,5,1
,11075,5,1
,11076,5,1
,11077,5,1
,11078,5,1
,11080,4,1
,11080,4,1
,11080,5,1
,11081,5,1
,11082,5,1
,11083,5,1
,11084,4,1
,11084,5,1
,11085,3,1
,11085,4,1
,11086,5,1
,11087,5,1
,11088,5,1
,11089,5,1
,11090,4,1
,11090,5,1
,11091,4,1
,11091,5,1
,11092,5,1
,11093,5,1
,11094,5,1
,11095,5,1
,11096,5,1
,11097,5,1
,11098,5,1
,11099,5,1
,11100,4,1
,11100,5,1
,11101,4,1
,11101,4,1
,11101,5,1
,11102,5,1
,11103,5,1
,11104,5,1
,11105,5,1
,11106,5,1
,11107,5,1
,11108,5,1
,11109,5,1
,11110,5,1
,11112,5,1
,11113,5,1
,11114,5,1
,11115,4,1
,11115,5,1
,11116,5,1
,11118,5,1
,11119,5,1
,11120,4,1
,11120,4,1
,11120,5,1
,11121,5,1
,11122,4,1
,11122,4,1
,11122,5,1
,11123,5,1
,11124,5,1
,11125,5,1
,11126,5,1
,11127,5,1
,11128,5,1
,11129,3,1
,11129,4,1
,11130,3,1
,11130,4,1
,11131,3,1
,11131,4,1
,11132,3,1
,11132,4,1
,11133,3,1
,11133,4,1
,11134,3,1
,11134,4,1
,11135,3,1
,11135,4,1
,11136,3,1
,11136,4,1
,11137,3,1
,11137,4,1
,11137,4,1
,11138,2,1
,11138,2,1
,11138,2,1
,11138,2,1
,11138,2,1
,11138,3,1
,11138,4,1
,11138,4,1
,11138,4,1
,11138,4,1
,11138,4,1
,11138,4,1
,11139,3,1
,11139,4,1
,11140,3,1
,11140,4,1
,11141,3,1
,11141,4,1
,11142,3,1
,11142,4,1
,11143,3,1
,11143,4,1
,11144,3,1
,11144,4,1
,11144,4,1
,11145,3,1
,11145,4,1
,11146,3,1
,11146,4,1
,11147,3,1
,11147,4,1
,11148,3,1
,11148,4,1
,11148,4,1
,11149,3,1
,11149,4,1
,11150,3,1
,11150,4,1
,11151,3,1
,11151,4,1
,11152,5,1
,11153,5,1
,11154,5,1
,11155,4,1
,11155,4,1
,11155,5,1
,11156,4,1
,11156,5,1
,11157,5,1
,11158,5,1
,11159,5,1
,11160,3,1
,11160,4,1
,11161,3,1
,11161,4,1
,11162,3,1
,11162,3,1
,11162,4,1
,11162,4,1
,11162,4,1
,11163,3,1
,11163,3,1
,11163,4,1
,11163,4,1
,11164,3,1
,11164,4,1
,11165,3,1
,11165,4,1
,11166,5,1
,11167,5,1
,11168,5,1
,11169,3,1
,11169,4,1
,11170,3,1
,11170,4,1
,11171,3,1
,11171,4,1
,11172,3,1
,11172,4,1
,11173,5,1
,11174,5,1
,11175,5,1
,11176,5,1
,11177,3,1
,11177,4,1
,11178,4,1
,11178,5,1
,11179,5,1
,11181,5,1
,11182,3,1
,11182,4,1
,11183,3,1
,11183,4,1
,11184,3,1
,11184,4,1
,11184,4,1
,11185,3,1
,11185,4,1
,11186,3,1
,11186,4,1
,11187,5,1
,11188,3,1
,11188,3,1
,11188,4,1
,11188,4,1
,11189,3,1
,11189,3,1
,11189,4,1
,11189,4,1
,11189,4,1
,11190,5,1
,11191,4,1
,11191,5,1
,11192,5,1
,11193,3,1
,11193,4,1
,11194,3,1
,11194,4,1
,11195,2,1
,11195,2,1
,11195,2,1
,11195,2,1
,11195,2,1
,11195,2,1
,11195,2,1
,11195,2,1
,11195,3,1
,11195,3,1
,11195,4,1
,11195,4,1
,11195,4,1
,11196,3,1
,11196,4,1
,11197,4,1
,11197,4,1
,11197,5,1
,11198,5,1
,11199,5,1
,11200,5,1
,11201,5,1
,11202,5,1
,11203,5,1
,11204,4,1
,11204,5,1
,11205,5,1
,11206,5,1
,11207,5,1
,11208,5,1
,11209,5,1
,11210,5,1
,11211,5,1
,11212,4,1
,11212,5,1
,11213,4,1
,11213,5,1
,11214,5,1
,11215,4,1
,11215,5,1
,11216,5,1
,11218,5,1
,11219,5,1
,11220,3,1
,11220,4,1
,11221,3,1
,11221,4,1
,11222,3,1
,11222,4,1
,11222,4,1
,11223,3,1
,11223,4,1
,11223,4,1
,11224,3,1
,11224,4,1
,11225,3,1
,11225,4,1
,11225,4,1
,11226,3,1
,11226,4,1
,11227,3,1
,11227,4,1
,11228,3,1
,11228,4,1
,11228,4,1
,11228,4,1
,11228,4,1
,11228,4,1
,11229,3,1
,11229,4,1
,11230,3,1
,11230,4,1
,11231,3,1
,11231,4,1
,11232,3,1
,11232,4,1
,11233,3,1
,11233,4,1
,11234,3,1
,11234,4,1
,11235,3,1
,11235,4,1
,11236,3,1
,11236,4,1
,11237,3,1
,11237,4,1
,11238,3,1
,11238,4,1
,11238,4,1
,11239,3,1
,11239,4,1
,11240,3,1
,11240,4,1
,11241,3,1
,11241,4,1
,11242,3,1
,11242,4,1
,11243,3,1
,11243,4,1
,11244,3,1
,11244,4,1
,11245,3,1
,11245,4,1
,11246,3,1
,11246,4,1
,11247,3,1
,11247,4,1
,11248,3,1
,11248,4,1
,11249,3,1
,11249,4,1
,11250,3,1
,11250,4,1
,11251,3,1
,11251,4,1
,11252,3,1
,11252,4,1
,11253,3,1
,11253,4,1
,11253,4,1
,11254,3,1
,11254,4,1
,11254,4,1
,11255,3,1
,11255,4,1
,11256,3,1
,11256,4,1
,11257,3,1
,11257,4,1
,11257,4,1
,11258,3,1
,11258,4,1
,11259,3,1
,11259,4,1
,11260,3,1
,11260,4,1
,11261,3,1
,11261,4,1
,11262,3,1
,11262,4,1
,11263,3,1
,11263,4,1
,11263,4,1
,11264,3,1
,11264,4,1
,11264,4,1
,11265,3,1
,11265,4,1
,11266,3,1
,11266,4,1
,11267,3,1
,11267,4,1
,11267,4,1
,11268,3,1
,11268,4,1
,11269,3,1
,11269,4,1
,11270,3,1
,11270,4,1
,11271,3,1
,11271,4,1
,11272,3,1
,11272,4,1
,11273,3,1
,11273,4,1
,11274,3,1
,11274,4,1
,11275,3,1
,11275,4,1
,11276,3,1
,11276,4,1
,11277,3,1
,11277,4,1
,11278,3,1
,11278,4,1
,11279,3,1
,11279,4,1
,11280,3,1
,11280,4,1
,11281,3,1
,11281,4,1
,11282,3,1
,11282,4,1
,11283,3,1
,11283,4,1
,11283,4,1
,11284,3,1
,11284,4,1
,11285,3,1
,11285,4,1
,11286,3,1
,11286,4,1
,11287,3,1
,11287,4,1
,11288,3,1
,11288,4,1
,11289,3,1
,11289,4,1
,11290,3,1
,11290,4,1
,11291,3,1
,11291,4,1
,11292,3,1
,11292,4,1
,11293,3,1
,11293,4,1
,11294,3,1
,11294,4,1
,11295,3,1
,11295,4,1
,11296,3,1
,11296,4,1
,11297,3,1
,11297,4,1
,11298,3,1
,11298,4,1
,11299,3,1
,11299,4,1
,11299,5,1
,11300,5,1
,11301,5,1
,11302,5,1
,11303,4,1
,11303,5,1
,11304,4,1
,11304,5,1
,11305,5,1
,11306,5,1
,11307,5,1
,11308,3,1
,11308,4,1
,11309,3,1
,11309,3,1
,11309,4,1
,11310,3,1
,11310,3,1
,11310,4,1
,11311,3,1
,11311,4,1
,11312,3,1
,11312,4,1
,11313,3,1
,11313,4,1
,11314,3,1
,11314,4,1
,11315,3,1
,11315,4,1
,11316,5,1
,11317,5,1
,11318,5,1
,11319,5,1
,11320,3,1
,11320,4,1
,11321,3,1
,11321,4,1
,11322,3,1
,11322,4,1
,11323,3,1
,11323,4,1
,11324,3,1
,11324,4,1
,11325,3,1
,11325,4,1
,11326,3,1
,11326,4,1
,11327,5,1
,11328,3,1
,11328,4,1
,11329,3,1
,11329,4,1
,11330,3,1
,11330,4,1
,11331,3,1
,11331,3,1
,11331,3,1
,11331,3,1
,11331,4,1
,11331,4,1
,11332,5,1
,11333,5,1
,11334,5,1
,11335,5,1
,11336,5,1
,11337,5,1
,11338,5,1
,11339,5,1
,11340,5,1
,11341,5,1
,11342,5,1
,11343,3,1
,11343,4,1
,11343,5,1
,11344,3,1
,11344,4,1
,11345,5,1
,11346,5,1
,11347,5,1
,11348,5,1
,11350,5,1
,11351,5,1
,11352,3,1
,11352,3,1
,11352,4,1
,11353,3,1
,11353,4,1
,11354,3,1
,11354,4,1
,11355,3,1
,11355,4,1
,11356,3,1
,11356,4,1
,11357,3,1
,11357,4,1
,11358,3,1
,11358,4,1
,11359,5,1
,11360,5,1
,11361,5,1
,11362,5,1
,11363,5,1
,11364,5,1
,11365,5,1
,11366,3,1
,11366,4,1
,11367,3,1
,11367,4,1
,11368,3,1
,11368,4,1
,11369,5,1
,11370,5,1
,11371,5,1
,11372,5,1
,11373,3,1
,11373,4,1
,11373,4,1
,11373,4,1
,11374,5,1
,11375,5,1
,11376,4,1
,11376,5,1
,11377,5,1
,11378,5,1
,11380,5,1
,11381,5,1
,11382,3,1
,11382,4,1
,11383,3,1
,11383,4,1
,11384,3,1
,11384,4,1
,11385,3,1
,11385,4,1
,11386,3,1
,11386,4,1
,11387,3,1
,11387,4,1
,11388,3,1
,11388,4,1
,11389,3,1
,11389,4,1
,11390,3,1
,11390,4,1
,11391,3,1
,11391,4,1
,11392,3,1
,11392,4,1
,11393,3,1
,11393,4,1
,11394,3,1
,11394,4,1
,11395,3,1
,11395,4,1
,11396,3,1
,11396,4,1
,11397,3,1
,11397,4,1
,11398,3,1
,11398,4,1
,11399,3,1
,11399,4,1
,11399,4,1
,11400,3,1
,11400,4,1
,11401,3,1
,11401,4,1
,11402,3,1
,11402,4,1
,11402,4,1
,11403,5,1
,11404,5,1
,11405,3,1
,11405,4,1
,11405,4,1
,11406,3,1
,11406,4,1
,11407,5,1
,11408,5,1
,11409,5,1
,11410,5,1
,11411,5,1
,11412,5,1
,11413,3,1
,11413,4,1
,11414,3,1
,11414,4,1
,11415,3,1
,11415,4,1
,11416,4,1
,11417,3,1
,11417,4,1
,11418,3,1
,11418,4,1
,11419,3,1
,11419,4,1
,11420,3,1
,11420,4,1
,11420,4,1
,11421,5,1
,11422,5,1
,11423,4,1
,11423,4,1
,11423,5,1
,11424,3,1
,11424,4,1
,11424,4,1
,11425,3,1
,11425,4,1
,11426,3,1
,11426,4,1
,11427,3,1
