,first_user_id,venue_id,average_rating,sum_count,distance..km.,Y_Value
1498,15,10600,5,1,1375.8,0
1499,15,10601,5,1,1378.5,1
1500,15,10602,5,1,1378.5,0
1501,15,10603,5,1,1380,1
1502,15,10604,5,1,1380.4,1
1503,15,10605,5,1,1375.9,0
1504,15,10606,5,1,1357.4,0
1505,15,10607,5,1,1380,0
1506,15,10608,5,1,1378.7,0
1507,15,10609,5,1,1380,0
1508,15,10610,5,1,1116.4,0
1509,15,10611,5,1,1378.6,1
1510,15,10612,5,1,1380.5,1
1511,15,10614,5,1,1380.3,0
1512,15,10615,5,1,1377.3,1
1513,15,10616,5,1,1380,1
1514,15,10617,5,1,1376.4,0
1515,15,10618,5,1,1376,0
1516,15,10619,4.5,2,1379.9,0
1517,15,10620,5,1,1388.9,1
1518,15,10621,5,1,1378.5,1
1519,15,10622,5,1,1376,0
1520,15,10623,5,1,1378.9,0
1521,15,10624,5,1,1379.8,1
1522,15,10625,5,1,1375.8,0
1523,15,10626,5,1,1376,0
1524,15,10627,5,1,1367.7,0
1525,15,10628,5,1,1380.3,0
1526,15,10629,5,1,1375.9,0
1527,15,10631,5,1,1371.6,1
1528,15,10632,5,1,1379.8,1
1529,15,10633,4.5,2,1375.8,0
1530,15,10634,5,1,1375.9,0
1531,15,10635,5,1,1388.8,1
1532,15,10636,5,1,1378.5,0
1533,15,10637,5,1,1371.6,0
1534,15,10638,5,1,1380,0
1535,15,10639,5,1,1379.5,0
1536,15,10640,5,1,1380.3,1
1537,15,10641,5,1,1378.4,0
1538,15,10642,5,1,1388.8,0
1539,15,10643,5,1,1375.8,1
1540,15,10644,5,1,1374.2,0
1541,15,10645,5,1,1381.2,0
1542,15,10646,5,1,1380,1
1543,15,10647,5,1,1357.4,1
1544,15,10648,4.3,4,1375.9,1
1545,15,10649,5,1,1372.4,0
1546,15,10650,5,1,1380,1
1547,15,10651,5,1,1374.4,1
1548,15,10652,5,1,1380.4,0
1549,15,10653,5,1,1378.5,0
1550,15,10654,5,1,1378.5,0
1551,15,10655,5,1,1381.2,0
1552,15,10656,5,1,1379.1,1
1553,15,10657,5,1,1380,0
1554,15,10658,5,1,1375.9,0
1555,15,10659,5,1,1374.3,0
1556,15,10660,5,1,1375.9,0
1557,15,10661,5,1,1380,1
1558,15,10662,5,1,1378.6,0
1559,15,10663,5,1,1375.9,0
1560,15,10664,4.5,2,1378.6,0
1561,15,10665,5,1,1380.3,0
1562,15,10666,5,1,1378.5,0
1563,15,10667,5,1,1377.3,1
1564,15,10668,5,1,1379.9,1
1565,15,10669,5,1,1378.5,0
1566,15,10670,5,1,1380.3,0
1567,15,10671,5,1,1379.4,1
1568,15,10672,5,1,1380.1,0
1569,15,10673,5,1,1376.1,1
1570,15,10674,5,1,1116,1
1571,15,10675,5,1,1379.9,1
1572,15,10676,5,1,1388.8,0
1573,15,10677,5,1,1380.1,1
1574,15,10678,5,1,1375.9,0
1575,15,10679,5,1,1376,1
1576,15,10680,5,1,1388.7,0
1577,15,10681,5,1,1380,0
1578,15,10682,5,1,1378.6,0
1579,15,10683,5,1,1378,1
1580,15,10684,5,1,1378.2,1
1581,15,10685,5,1,1379.9,0
1582,15,10686,5,1,1377.3,1
1583,15,10687,5,1,1375.9,0
1584,15,10688,5,1,1378.1,0
1585,15,10689,5,1,1358.4,0
1586,15,10690,5,1,1375.9,0
1587,15,10691,5,1,1378.6,1
1588,15,10692,5,1,1379.9,0
1589,15,10693,5,1,1380,1
1590,15,10694,5,1,1380.3,0
1591,15,10695,5,1,1380.3,0
1592,15,10696,5,1,1375.4,0
1593,15,10697,5,1,1377.9,0
1594,15,10698,5,1,1379.9,0
1595,15,10699,5,1,1380,0
1596,15,10700,5,1,1378.5,1
1597,15,10701,5,1,1377.8,0
1598,15,10702,5,1,1378.6,0
1599,15,10703,5,1,1388.8,0
1600,15,10704,5,1,1375.9,0
1601,15,10705,5,1,1375.8,0
1602,15,10706,3.5,2,1375.1,0
1603,15,10707,3.5,2,1375.4,0
1604,15,10708,3.5,2,1358.7,0
1605,15,10709,3.5,2,1378.5,0
1606,15,10710,3.5,2,1380.7,0
1607,15,10711,3.5,2,1388.4,1
1608,15,10712,3.5,2,1366.2,0
1609,15,10713,3.5,2,1374.6,0
1610,15,10714,3.5,2,1373.6,1
1611,15,10715,3.5,2,1372.1,1
1612,15,10716,3.5,2,1378.1,0
1613,15,10717,3.5,2,1374.4,0
1614,15,10718,3.5,2,1383.5,1
1615,15,10719,3.5,2,1376.4,1
1616,15,10720,3.5,2,1374.8,0
1617,15,10721,3.5,2,1376.2,0
1618,15,10722,3.5,2,1374.2,0
1619,15,10723,3.5,2,1378.1,0
1620,15,10724,3.5,2,1374.4,1
1621,15,10725,3.5,2,1372,0
1622,15,10726,3.5,2,1381.6,0
1623,15,10727,3.5,2,1370.3,0
1624,15,10728,3.5,2,1378.3,1
1625,15,10729,3.5,2,1371.7,1
1626,15,10730,3.5,2,1376.8,1
1627,15,10731,3.5,2,1374.7,0
1628,15,10732,3.5,2,1370.4,1
1629,15,10733,3.5,2,1375.1,1
1630,15,10734,3.5,2,1375.2,1
1631,15,10735,3.5,2,1363.3,0
1632,15,10736,3.5,2,1362.4,0
1633,15,10737,3.8,4,1372.6,1
1634,15,10738,3.5,2,1374.4,1
1635,15,10739,3.5,2,1375.1,1
1636,15,10740,3.5,2,1378,0
1637,15,10741,3.5,2,1378.4,0
1638,15,10742,3.5,2,1376.8,1
1639,15,10743,3.5,2,1374.6,0
1640,15,10744,3.5,2,1377.8,0
1641,15,10746,3.5,2,1371.7,1
1642,15,10747,3.5,2,1374.6,0
1643,15,10748,3.7,3,1367.8,0
1644,15,10749,3.5,2,1386,0
1645,15,10750,4,1,1375.8,0
1646,15,10751,3.5,2,1367.2,1
1647,15,10752,3.5,2,1380.7,1
1648,15,10753,4,1,1374.2,1
1649,15,10754,3.5,2,1374.4,0
1650,15,10755,3.5,2,1377.5,0
1651,15,10756,3.5,2,1374.3,1
1652,15,10757,3.5,2,1376.2,0
1653,15,10758,3.5,2,1374.8,0
1654,15,10759,3.5,2,1374.4,1
1655,15,10760,3.5,2,1374.9,0
1656,15,10761,3.5,2,1373.7,0
1657,15,10762,3.7,3,1374.5,0
1658,15,10763,4,1,1373.1,0
1659,15,10764,4,1,1374.3,0
1660,15,10765,4,1,1373.9,0
1661,15,10766,3.5,2,1370.3,0
1662,15,10767,3.5,2,1379.8,1
1663,15,10769,3.5,2,1374.4,1
1664,15,10770,3.5,2,1374.5,0
1665,15,10771,3.5,2,1374.5,1
1666,15,10772,3.5,2,1373.9,1
1667,15,10773,3.5,2,1367.8,1
1668,15,10774,3.5,2,1374.5,0
1669,15,10775,3.5,2,1373.1,0
1670,15,10776,3.5,2,1374.6,1
1671,15,10777,3.5,2,1389.9,1
1672,15,10778,3.5,2,1375.2,1
1673,15,10779,4,1,1374.4,0
1674,15,10780,4.5,2,1634.9,0
1675,15,10781,5,1,8.2,0
1676,15,10782,5,1,23.8,0
1677,15,10783,5,1,19.7,0
1678,15,10784,5,1,9.7,0
1679,15,10785,5,1,6.6,0
1680,15,10786,5,1,14.5,1
1681,15,10787,5,1,5.8,0
1682,15,10788,5,1,3.9,0
1683,15,10789,5,1,5.3,0
1684,15,10790,5,1,4.3,0
1685,15,10791,5,1,3.4,0
1686,15,10792,5,1,4.3,1
1687,15,10793,5,1,5,1
1688,15,10794,5,1,7.7,0
1689,15,10795,5,1,6.4,0
1690,15,10796,5,1,6.5,0
1691,15,10797,3.5,4,5.7,0
1692,15,10798,4.3,3,8.4,1
1693,15,10799,3.5,2,8.5,0
1694,15,10800,5,1,1573.4,1
1695,15,10801,5,1,1572.2,0
1696,15,10802,5,1,1567.1,0
1697,15,10803,5,1,1573.1,0
1698,15,10804,5,1,2884.3,1
1699,15,10805,5,1,560.7,0
1700,15,10806,3.5,2,10.1,1
1701,15,10807,5,1,16.8,1
1702,15,10808,5,1,19.8,0
1703,15,10809,5,1,16.8,1
1704,15,10810,5,1,12.6,0
1705,15,10811,4.5,2,16.7,1
1706,15,10812,5,1,12.9,1
1707,15,10813,5,1,22.5,0
1708,15,10814,5,1,16.5,1
1709,15,10815,4.3,3,5.7,0
1710,15,10816,5,1,478.1,0
1711,15,10817,5,1,457.3,1
1712,15,10818,5,1,479.3,0
1713,15,10819,5,1,445.1,1
1714,15,10820,5,1,477.2,1
1715,15,10821,3.5,2,571.1,0
1716,15,10822,4,1,478.2,0
1717,15,10823,3.3,3,474.2,1
1718,15,10824,3.5,2,478.2,0
1719,15,10825,3.5,2,474.7,0
1720,15,10826,3.5,2,1775.8,1
1721,15,10827,3.5,2,1777.3,1
1722,15,10828,3.5,2,478.4,0
1723,15,10829,3.5,2,478.4,0
1724,15,10830,4,1,478.2,0
1725,15,10831,4,1,479,0
1726,15,10832,3.5,2,476.1,1
1727,15,10834,4,1,479.5,0
1728,15,10835,5,1,1506.8,0
1729,15,10836,3.5,2,1506.7,0
1730,15,10837,5,1,8.1,0
1731,15,10838,5,1,11.6,1
1732,15,10839,5,1,10.8,0
1733,15,10840,3.5,2,98.4,0
1734,15,10841,3.5,2,1582.9,0
1735,15,10842,3.5,2,1815.6,1
1736,15,10843,3.5,2,5.8,0
1737,15,10844,3.7,5,8.4,0
1738,15,10845,3.5,2,6.4,0
1739,15,10846,3.7,3,2461.6,0
1740,15,10847,2.8,3,11.6,0
1741,15,10848,3.5,2,11.4,0
1742,15,10849,3.7,3,15.3,1
1743,15,10850,3.5,2,2461.8,0
1744,15,10851,3.5,2,2494,0
1745,15,10852,5,1,31.4,1
1746,15,10853,5,1,30.2,1
1747,15,10854,5,1,25.3,0
1748,15,10855,4.5,2,33.7,0
1749,15,10856,5,1,29.1,0
1750,15,10857,5,1,18.4,1
1751,15,10858,5,1,29.5,0
1752,15,10859,5,1,29.9,0
1753,15,10860,5,1,31.1,0
1754,15,10861,4.5,2,31.6,0
1755,15,10862,3.3,3,31.5,0
1756,15,10863,5,1,4.2,0
1757,15,10864,5,1,6.7,0
1758,15,10865,5,1,6.5,0
1759,15,10866,3.5,2,218.9,1
1760,15,10867,3.5,2,10.5,1
1761,15,10868,3.5,2,31,0
1762,15,10869,3.5,2,6.5,0
1763,15,10870,3.5,4,6.4,1
1764,15,10871,3.5,2,9.4,0
1765,15,10872,3.5,6,5.6,0
1766,15,10873,3.8,4,4.5,0
1767,15,10874,3.2,4,5.8,0
1768,15,10875,3.5,4,5.9,0
1769,15,10876,3.3,6,4.4,0
1770,15,10877,5,1,5.1,0
1771,15,10878,5,1,22,0
1772,15,10879,3.5,4,17.5,0
1773,15,10880,3.5,2,23,1
1774,15,10881,3.5,2,4.1,0
1775,15,10882,3.5,2,7.7,0
1776,15,10883,5,1,12.5,1
1777,15,10884,5,1,2.4,0
1778,15,10885,5,1,9.8,1
1779,15,10886,5,1,4.7,0
1780,15,10887,5,1,18.2,1
1781,15,10888,5,1,1635.7,0
1782,15,10889,5,1,9.9,1
1783,15,10890,5,1,8.2,0
1784,15,10891,5,1,7,0
1785,15,10892,5,1,2461.1,0
1786,15,10893,5,1,9.9,0
1787,15,10894,5,1,19.5,1
1788,15,10895,3.5,2,2454.4,0
1789,15,10896,3.5,2,9.9,0
1790,15,10897,3.5,2,8.8,0
1791,15,10898,5,1,10.9,0
1792,15,10900,5,1,19.6,0
1793,15,10901,5,1,21.2,1
1794,15,10902,5,1,19,1
1795,15,10903,4.5,2,26.2,0
1796,15,10904,5,1,36,1
1797,15,10905,5,1,27.4,0
1798,15,10906,5,1,36,0
1799,15,10907,5,1,31.5,1
1800,15,10908,5,1,31.7,1
1801,15,10909,3.5,2,38.3,1
1802,15,10910,3.5,2,19.5,0
1803,15,10911,3.8,5,28.3,1
1804,15,10912,3.5,2,8.4,1
1805,15,10913,3.5,2,31.6,0
1806,15,10914,3.5,2,19.8,0
1807,15,10915,3.7,3,6719.4,0
1808,15,10916,3.7,3,32.1,1
1809,15,10917,5,1,2469.7,1
1810,15,10918,3.5,2,2092.3,0
1811,15,10919,3.5,2,2469.7,1
1812,15,10920,4,1,2471.3,1
1813,15,10921,4.5,2,14.8,0
1814,15,10922,5,1,15.5,1
1815,15,10923,5,1,6,1
1816,15,10924,5,1,8.8,0
1817,15,10925,4.5,2,18.3,0
1818,15,10926,5,1,1652.9,0
1819,15,10927,3.5,2,18.8,0
1820,15,10928,5,1,5844.5,1
1821,15,10929,5,1,1011.5,1
1822,15,10930,5,1,1014.6,1
1823,15,10931,3.5,2,2440.5,1
1824,15,10932,3.5,2,2455.6,0
1825,15,10933,3.5,2,2459,0
1826,15,10934,3.5,2,2455.6,1
1827,15,10935,3.8,3,2449.7,1
1828,15,10936,3.7,3,1637.2,1
1829,15,10937,5,1,16.9,0
1830,15,10938,5,1,9.8,0
1831,15,10939,4.5,2,6,1
1832,15,10940,5,1,5.7,0
1833,15,10941,5,1,5.1,1
1834,15,10942,5,1,7.5,1
1835,15,10943,5,1,8.2,1
1836,15,10944,4.5,2,10.1,0
1837,15,10945,5,1,10,0
1838,15,10947,5,1,4.2,0
1839,15,10948,4.3,3,470.2,0
1840,15,10949,4.5,2,10.5,1
1841,15,10950,5,1,8.2,0
1842,15,10951,5,1,12.3,1
1843,15,10952,4.3,3,13.2,0
1844,15,10953,4.3,3,10.5,1
1845,15,10954,5,1,10.3,0
1846,15,10955,3.5,4,9.8,0
1847,15,10956,5,1,12.4,0
1848,15,10957,4.5,2,6.4,1
1849,15,10958,5,1,11.5,0
1850,15,10959,4.3,4,6,0
1851,15,10961,5,1,9.2,0
1852,15,10962,3.5,2,1.4,0
1853,15,10963,3.5,2,10,1
1854,15,10964,3.5,2,6.8,0
1855,15,10965,3.5,6,4.9,1
1856,15,10966,3.4,5,60.5,1
1857,15,10967,3.7,5,4.1,1
1858,15,10968,3.5,2,5.6,1
1859,15,10969,3.5,2,6.9,1
1860,15,10970,3.5,2,6.4,1
1861,15,10971,3.5,2,3.5,0
1862,15,10972,3.5,2,10.7,0
1863,15,10973,3.5,2,10.9,1
1864,15,10974,3.5,2,8.7,0
1865,15,10975,3.5,2,5.9,1
1866,15,10976,3.5,2,7.2,0
1867,15,10977,3.5,2,1593.4,1
1868,15,10978,3.5,2,3,1
1869,15,10979,3.5,2,1501.4,0
1870,15,10981,3.7,3,1173.7,0
1871,15,10982,3.5,2,1603.8,1
1872,15,10983,3.5,2,1141.4,0
1873,15,10984,3.3,3,3.1,1
1874,15,10985,3.5,2,6,1
1875,15,10986,3.5,2,11.5,0
1876,15,10987,3.5,2,9.9,1
1877,15,10988,5,1,34.3,0
1878,15,10989,5,1,32,0
1879,15,10990,3.5,2,177,1
1880,15,10991,3.5,2,26.5,1
1881,15,10992,3.5,2,1584.3,1
1882,15,10993,3.5,2,1557,0
1883,15,10994,5,1,1573.5,1
1884,15,10995,4.5,2,1588.2,0
1885,15,10996,5,1,1590,0
1886,15,10997,5,1,1588.2,0
1887,15,10998,3.5,2,1582.6,1
1888,15,10999,3.5,2,1576.1,1
1889,15,11000,3.5,2,1571.9,1
1890,15,11001,4,1,1586.4,0
1891,15,11002,5,1,14.9,0
1892,15,11005,5,1,17.3,1
1893,15,11006,5,1,26.3,0
1894,15,11007,5,1,19,1
1895,15,11008,3.1,7,10.3,0
1896,15,11010,3.5,2,12,1
1897,15,11011,2.5,4,9.7,0
1898,15,11012,3.5,2,10.9,0
1899,15,11013,3.5,2,214.2,0
1900,15,11014,4.5,2,2438.4,0
1901,15,11015,5,1,2439.4,1
1902,15,11016,3.5,2,1635.9,0
1903,15,11017,3.5,2,2466.9,0
1904,15,11018,3.3,3,1635.9,0
1905,15,11019,3.3,3,1636.4,0
1906,15,11020,3.3,3,1637,0
1907,15,11022,5,1,1109.5,1
1908,15,11023,5,1,1111.8,1
1909,15,11025,5,1,1671.9,1
1910,15,11026,5,1,833.3,1
1911,15,11027,5,1,836.1,0
1912,15,11029,5,1,834.4,1
1913,15,11030,3.5,2,953.4,0
1914,15,11031,3.5,2,953.2,0
1915,15,11032,3.5,2,1685.7,1
1916,15,11033,3.3,3,29.2,1
1917,15,11034,5,1,1808,0
1918,15,11035,5,1,54.4,0
1919,15,11036,5,1,6,0
1920,15,11037,5,1,8.6,0
1921,15,11038,5,1,28,1
1922,15,11039,3.5,2,6.2,0
1923,15,11040,3.5,2,29.1,0
1924,15,11041,3.5,2,717.9,0
1925,15,11042,3.3,10,10.3,0
1926,15,11043,3.3,5,6.4,0
1927,15,11044,3.5,6,10.2,0
1928,15,11045,3.5,2,5.8,0
1929,15,11046,3.5,2,23.7,0
1930,15,11047,3.6,7,11.7,0
1931,15,11048,3.3,3,26.6,1
1932,15,11049,5,1,95.1,0
1933,15,11050,5,1,95,0
1934,15,11051,5,1,95.3,1
1935,15,11052,5,1,97.5,1
1936,15,11053,5,1,99.2,0
1937,15,11054,5,1,99.2,1
1938,15,11055,5,1,94.5,1
1939,15,11056,5,1,95.1,1
1940,15,11057,5,1,96.4,0
1941,15,11058,5,1,96.4,1
1942,15,11059,3.5,2,98.5,0
1943,15,11060,3.5,2,95.3,0
1944,15,11061,5,1,382.8,1
1945,15,11062,5,1,383.4,0
1946,15,11063,5,1,378.2,1
1947,15,11064,5,1,377,1
1948,15,11065,5,1,378,0
1949,15,11066,5,1,380.9,0
1950,15,11067,5,1,379.8,1
1951,15,11068,5,1,379.6,1
1952,15,11070,5,1,381.1,0
1953,15,11071,5,1,380.9,1
1954,15,11072,5,1,378.7,0
1955,15,11073,5,1,380.9,0
1956,15,11074,5,1,378,0
1957,15,11075,5,1,380.3,0
1958,15,11076,5,1,381,1
1959,15,11077,5,1,381.1,1
1960,15,11078,5,1,380.9,1
1961,15,11080,4.3,3,381,0
1962,15,11081,5,1,381.1,0
1963,15,11082,5,1,379.1,0
1964,15,11083,5,1,382,0
1965,15,11084,4.5,2,383.5,0
1966,15,11085,3.5,2,381.8,1
1967,15,11086,5,1,380.9,0
1968,15,11087,5,1,380.7,1
1969,15,11088,5,1,377.9,0
1970,15,11089,5,1,381.6,0
1971,15,11090,4.5,2,378,1
1972,15,11091,4.5,2,378.2,1
1973,15,11092,5,1,381.5,1
1974,15,11093,5,1,380.9,0
1975,15,11094,5,1,381.4,1
1976,15,11095,5,1,378.8,0
1977,15,11096,5,1,381.5,0
1978,15,11097,5,1,379.2,0
1979,15,11098,5,1,377.8,0
1980,15,11099,5,1,380.8,1
1981,15,11100,4.5,2,380.6,1
1982,15,11101,4.3,3,381,0
1983,15,11102,5,1,380.9,0
1984,15,11103,5,1,379.1,0
1985,15,11104,5,1,383.8,0
1986,15,11105,5,1,380.9,1
1987,15,11106,5,1,380.9,1
1988,15,11107,5,1,380.9,1
1989,15,11108,5,1,377.9,0
1990,15,11109,5,1,378,0
1991,15,11110,5,1,383.8,0
1992,15,11112,5,1,379.2,0
1993,15,11113,5,1,377.7,0
1994,15,11114,5,1,381.3,0
1995,15,11115,4.5,2,380.7,1
1996,15,11116,5,1,381.7,0
1997,15,11118,5,1,381.4,0
1998,15,11119,5,1,378.2,1
1999,15,11120,4.3,3,381.1,0
2000,15,11121,5,1,377.8,0
2001,15,11122,4.3,3,380.8,0
2002,15,11123,5,1,380.9,0
2003,15,11124,5,1,380.3,0
2004,15,11125,5,1,381,1
2005,15,11126,5,1,378,1
2006,15,11127,5,1,380.9,0
2007,15,11128,5,1,381.3,1
2008,15,11129,3.5,2,381.5,1
2009,15,11130,3.5,2,384.5,0
2010,15,11131,3.5,2,379.8,0
2011,15,11132,3.5,2,382.7,1
2012,15,11133,3.5,2,377.9,0
2013,15,11134,3.5,2,382.9,0
2014,15,11135,3.5,2,386.5,1
2015,15,11136,3.5,2,1693.9,1
2016,15,11137,3.7,3,378,0
2017,15,11138,2.5,12,1102.4,0
2018,15,11139,3.5,2,386.1,1
2019,15,11140,3.5,2,387,0
2020,15,11141,3.5,2,387.1,1
2021,15,11142,3.5,2,382.6,1
2022,15,11143,3.5,2,382.9,1
2023,15,11145,3.5,2,386.5,0
2024,15,11146,3.5,2,26.5,0
2025,15,11147,3.5,2,6.6,0
2026,15,11148,3.7,3,23.9,1
2027,15,11149,3.5,2,21.7,1
2028,15,11150,3.5,2,41.9,0
2029,15,11151,3.5,2,6.7,0
2030,15,11152,5,1,32.3,0
2031,15,11153,5,1,42.6,1
2032,15,11154,5,1,38.9,1
2033,15,11155,4.3,3,26.4,1
2034,15,11156,4.5,2,42.5,1
2035,15,11157,5,1,17.9,1
2036,15,11158,5,1,704.9,0
2037,15,11159,5,1,19.5,1
2038,15,11160,3.5,2,18.9,1
2039,15,11161,3.5,2,9.4,0
2040,15,11162,3.6,5,14.3,0
2041,15,11164,3.5,2,18.3,0
2042,15,11165,3.5,2,12.3,0
2043,15,11166,5,1,416.5,1
2044,15,11167,5,1,416.5,0
2045,15,11168,5,1,49,0
2046,15,11169,3.5,2,318.7,0
2047,15,11170,3.5,2,49.3,1
2048,15,11171,3.5,2,31.2,0
2049,15,11172,3.5,2,13.9,1
2050,15,11173,5,1,571,1
2051,15,11174,5,1,569.5,0
2052,15,11175,5,1,1144.4,0
2053,15,11176,5,1,649,0
2054,15,11177,3.5,2,569.8,0
2055,15,11178,4.5,2,569.5,0
2056,15,11179,5,1,569.7,1
2057,15,11181,5,1,570,0
2058,15,11182,3.5,2,570.3,1
2059,15,11183,3.5,2,569.9,1
2060,15,11184,3.8,3,569.8,0
2061,15,11185,3.5,2,2344.7,1
2062,15,11186,3.5,2,567.3,1
2063,15,11187,5,1,4.9,0
2064,15,11188,3.5,4,9.1,1
2065,15,11189,3.6,5,5.7,1
2066,15,11190,5,1,20.9,0
2067,15,11191,4.5,2,21,1
2068,15,11192,5,1,24.9,1
2069,15,11193,3.5,2,24.7,0
2070,15,11194,3.5,2,1265.7,0
2071,15,11195,2.4,13,546.6,1
2072,15,11196,3.5,2,2111.5,0
2073,15,11197,4.3,3,2457.7,0
2074,15,11198,5,1,2458.8,1
2075,15,11199,5,1,2458.3,0
2076,15,11200,5,1,2458.5,1
2077,15,11201,5,1,2443.7,0
2078,15,11202,5,1,2458.5,1
2079,15,11203,5,1,2458,0
2080,15,11204,4.5,2,2460,0
2081,15,11205,5,1,2458.6,0
2082,15,11206,5,1,2458.7,1
2083,15,11207,5,1,2458.6,1
2084,15,11208,5,1,2457,1
2085,15,11209,5,1,2458.3,0
2086,15,11210,5,1,2454.5,1
2087,15,11211,5,1,2457.6,0
2088,15,11212,4.5,2,2451,0
2089,15,11213,4.5,2,2470.7,1
2090,15,11214,5,1,2458.7,0
2091,15,11215,4.5,2,2458.4,0
2092,15,11216,5,1,2459.9,0
2093,15,11218,5,1,2458.8,1
2094,15,11219,5,1,2453.7,0
2095,15,11220,3.5,2,2468.6,0
2096,15,11221,3.5,2,2455.3,0
2097,15,11222,3.7,3,2449,0
2098,15,11223,3.7,3,2470.7,0
2099,15,11224,3.5,2,2461.5,1
2100,15,11225,3.7,3,2448.7,0
2101,15,11227,3.5,2,2453.1,0
2102,15,11228,3.8,6,2459.9,1
2103,15,11229,3.5,2,2461.3,0
2104,15,11230,3.5,2,2457.4,1
2105,15,11231,3.5,2,2447.1,1
2106,15,11232,3.5,2,2436.1,1
2107,15,11233,3.5,2,2472.2,0
2108,15,11234,3.5,2,2449.3,0
2109,15,11235,3.5,2,2457.4,0
2110,15,11236,3.5,2,2454.6,1
2111,15,11237,3.5,2,2448.6,0
2112,15,11238,3.7,3,2542.4,1
2113,15,11239,3.5,2,2447.8,0
2114,15,11240,3.5,2,2446.2,0
2115,15,11241,3.5,2,2446.4,1
2116,15,11242,3.5,2,2448.5,1
2117,15,11243,3.5,2,2448.3,1
2118,15,11245,3.5,2,2449.2,0
2119,15,11247,3.5,2,2446.7,0
2120,15,11248,3.5,2,2458.6,0
2121,15,11249,3.5,2,2460.9,0
2122,15,11251,3.5,2,2451.7,0
2123,15,11252,3.5,2,2452.8,1
2124,15,11253,3.7,3,2461.7,0
2125,15,11254,3.7,3,2458.5,1
2126,15,11255,3.5,2,2461.7,0
2127,15,11257,3.7,3,2460.2,0
2128,15,11258,3.5,2,2459,0
2129,15,11259,3.5,2,2459.2,0
2130,15,11260,3.5,2,2461.8,1
2131,15,11263,3.7,3,2457.6,0
2132,15,11264,3.7,3,2458.6,1
2133,15,11265,3.5,2,2460.1,0
2134,15,11266,3.5,2,2458.6,0
2135,15,11267,3.7,3,2456.1,0
2136,15,11268,3.5,2,2457.8,0
2137,15,11269,3.5,2,2408.7,1
2138,15,11270,3.5,2,2469.3,1
2139,15,11271,3.5,2,2458.6,1
2140,15,11272,3.5,2,2454.9,0
2141,15,11273,3.5,2,2457.4,1
2142,15,11274,3.5,2,2455,1
2143,15,11275,3.5,2,2458.6,0
2144,15,11276,3.5,2,2447.2,0
2145,15,11277,3.5,2,2460.6,0
2146,15,11278,3.5,2,2455,0
2147,15,11279,3.5,2,2464.2,0
2148,15,11280,3.5,2,2447.1,0
2149,15,11281,3.5,2,2458.6,0
2150,15,11282,3.5,2,2458.6,1
2151,15,11283,3.7,3,2458.3,0
2152,15,11285,3.5,2,2458.5,1
2153,15,11287,3.5,2,2459,1
2154,15,11288,3.5,2,2448.8,1
2155,15,11289,3.5,2,2458.8,0
2156,15,11290,3.5,2,2459.6,0
2157,15,11291,3.5,2,2458.5,1
2158,15,11292,3.5,2,2453.8,1
2159,15,11293,3.5,2,2458.6,0
2160,15,11294,3.5,2,2459.2,0
2161,15,11295,3.5,2,2457.7,0
2162,15,11296,3.5,2,2457.9,1
2163,15,11297,3.5,2,2460.3,0
2164,15,11298,3.5,2,2457.2,0
2165,15,11299,3.8,3,841.1,1
2166,15,11300,5,1,830.1,0
2167,15,11301,5,1,840.4,0
2168,15,11302,5,1,843.9,0
2169,15,11303,4.5,2,872.1,0
2170,15,11304,4.5,2,838.9,1
2171,15,11305,5,1,872.1,0
2172,15,11306,5,1,830.9,1
2173,15,11307,5,1,830.4,0
2174,15,11308,3.5,2,845.9,0
2175,15,11309,3.3,3,844.6,0
2176,15,11310,3.3,3,837.5,0
2177,15,11311,3.5,2,841.4,0
2178,15,11312,3.5,2,841.1,0
2179,15,11313,3.5,2,833.1,1
2180,15,11314,3.5,2,2093.6,0
2181,15,11315,3.5,2,2094,0
2182,15,11316,5,1,1015.5,1
2183,15,11317,5,1,1018.3,1
2184,15,11318,5,1,1022,0
2185,15,11319,5,1,1017.6,0
2186,15,11320,3.5,2,1018.6,0
2187,15,11321,3.5,2,965.5,0
2188,15,11322,3.5,2,1016.9,0
2189,15,11323,3.5,2,1020.5,0
2190,15,11324,3.5,2,1018.7,0
2191,15,11325,3.5,2,2306.1,1
2192,15,11326,3.5,2,7.4,1
2193,15,11327,5,1,5.7,0
2194,15,11328,3.5,2,9.7,0
2195,15,11329,3.5,2,6.5,0
2196,15,11330,3.5,2,4.7,1
2197,15,11331,3.3,6,6,0
2198,15,11332,5,1,22.5,0
2199,15,11333,5,1,28,1
2200,15,11334,5,1,22.2,0
2201,15,11335,5,1,22.2,1
2202,15,11336,5,1,32.2,0
2203,15,11337,5,1,26.3,0
2204,15,11338,5,1,23.3,0
2205,15,11339,5,1,22.8,0
2206,15,11340,5,1,23.7,0
2207,15,11341,5,1,21.8,0
2208,15,11342,5,1,28,1
2209,15,11344,3.5,2,26.3,0
2210,15,11345,5,1,9.6,0
2211,15,11346,5,1,21.2,0
2212,15,11347,5,1,14.3,0
2213,15,11348,5,1,19.6,0
2214,15,11350,5,1,20.6,0
2215,15,11351,5,1,21.8,1
2216,15,11352,3.3,3,18.7,0
2217,15,11353,3.5,2,19.7,0
2218,15,11354,3.5,2,23.9,0
2219,15,11355,3.5,2,2.3,1
2220,15,11356,3.5,2,19.5,0
2221,15,11357,3.5,2,19.6,1
