first_user_id,venue_id,average_rating,sum_count,distance_km,Y.value
15,10819,5,1,445.1,0
15,10820,5,1,477.2,0
15,10821,3.5,2,571.1,1
15,10822,4,1,478.2,1
15,10823,3.3,3,474.2,0
15,10824,3.5,2,478.2,0
15,10825,3.5,2,474.7,0
15,10826,3.5,2,1775.8,0
15,10827,3.5,2,1777.3,1
15,10828,3.5,2,478.4,0
15,10829,3.5,2,478.4,1
15,10830,4,1,478.2,0
15,10831,4,1,479,0
15,10832,3.5,2,476.1,0
15,10834,4,1,479.5,0
15,10835,5,1,1506.8,0
15,10836,3.5,2,1506.7,1
15,10837,5,1,8.1,0
15,10838,5,1,11.6,1
15,10839,5,1,10.8,0
15,10840,3.5,2,98.4,0
15,10841,3.5,2,1582.9,1
15,10842,3.5,2,1815.6,1
15,10843,3.5,2,5.8,1
15,10844,3.7,5,8.4,1
15,10845,3.5,2,6.4,1
15,10846,3.7,3,2461.6,0
15,10847,2.8,3,11.6,0
15,10848,3.5,2,11.4,0
15,10849,3.7,3,15.3,1
15,10850,3.5,2,2461.8,0
15,10851,3.5,2,2494,1
15,10852,5,1,31.4,0
15,10853,5,1,30.2,0
15,10854,5,1,25.3,0
15,10855,4.5,2,33.7,0
15,10856,5,1,29.1,1
15,10857,5,1,18.4,1
15,10858,5,1,29.5,0
15,10859,5,1,29.9,0
15,10860,5,1,31.1,1
15,10861,4.5,2,31.6,0
15,10862,3.3,3,31.5,1
15,10863,5,1,4.2,0
15,10864,5,1,6.7,0
15,10865,5,1,6.5,0
15,10866,3.5,2,218.9,0
15,10867,3.5,2,10.5,0
15,10868,3.5,2,31,0
15,10869,3.5,2,6.5,0
15,10870,3.5,4,6.4,0
15,10871,3.5,2,9.4,0
15,10872,3.5,6,5.6,1
15,10873,3.8,4,4.5,1
15,10874,3.2,4,5.8,0
15,10875,3.5,4,5.9,0
15,10876,3.3,6,4.4,0
15,10877,5,1,5.1,1
15,10878,5,1,22,0
15,10879,3.5,4,17.5,1
15,10880,3.5,2,23,0
15,10881,3.5,2,4.1,0
15,10882,3.5,2,7.7,1
15,10883,5,1,12.5,1
15,10884,5,1,2.4,1
15,10885,5,1,9.8,0
15,10886,5,1,4.7,0
15,10887,5,1,18.2,0
15,10888,5,1,1635.7,0
15,10889,5,1,9.9,1
15,10890,5,1,8.2,1
15,10891,5,1,7,0
15,10892,5,1,2461.1,1
15,10893,5,1,9.9,0
15,10894,5,1,19.5,1
15,10895,3.5,2,2454.4,0
15,10896,3.5,2,9.9,0
15,10897,3.5,2,8.8,0
15,10898,5,1,10.9,0
15,10900,5,1,19.6,1
15,10901,5,1,21.2,0
15,10902,5,1,19,0
15,10903,4.5,2,26.2,0
15,10904,5,1,36,0
15,10905,5,1,27.4,0
15,10906,5,1,36,0
15,10907,5,1,31.5,1
15,10908,5,1,31.7,0
15,10909,3.5,2,38.3,1
15,10910,3.5,2,19.5,0
15,10911,3.8,5,28.3,0
15,10912,3.5,2,8.4,1
15,10913,3.5,2,31.6,1
15,10914,3.5,2,19.8,1
15,10915,3.7,3,6719.4,0
15,10916,3.7,3,32.1,0
15,10917,5,1,2469.7,1
15,10918,3.5,2,2092.3,0
15,10919,3.5,2,2469.7,0
15,10920,4,1,2471.3,1
15,10921,4.5,2,14.8,0
15,10922,5,1,15.5,1
15,10923,5,1,6,1
15,10924,5,1,8.8,0
15,10925,4.5,2,18.3,0
15,10926,5,1,1652.9,1
15,10927,3.5,2,18.8,0
15,10928,5,1,5844.5,1
15,10929,5,1,1011.5,0
15,10930,5,1,1014.6,0
15,10931,3.5,2,2440.5,0
15,10932,3.5,2,2455.6,1
15,10933,3.5,2,2459,0
15,10934,3.5,2,2455.6,1
15,10935,3.8,3,2449.7,1
15,10936,3.7,3,1637.2,1
15,10937,5,1,16.9,0
15,10938,5,1,9.8,0
15,10939,4.5,2,6,0
15,10940,5,1,5.7,1
15,10941,5,1,5.1,1
15,10942,5,1,7.5,0
15,10943,5,1,8.2,0
15,10944,4.5,2,10.1,0
15,10945,5,1,10,0
15,10947,5,1,4.2,1
15,10948,4.3,3,470.2,1
15,10949,4.5,2,10.5,1
15,10950,5,1,8.2,1
15,10951,5,1,12.3,0
15,10952,4.3,3,13.2,0
15,10953,4.3,3,10.5,0
15,10954,5,1,10.3,0
15,10955,3.5,4,9.8,0
15,10956,5,1,12.4,1
15,10957,4.5,2,6.4,1
15,10958,5,1,11.5,1
15,10959,4.3,4,6,1
15,10961,5,1,9.2,0
15,10962,3.5,2,1.4,0
15,10963,3.5,2,10,1
15,10964,3.5,2,6.8,0
15,10965,3.5,6,4.9,0
15,10966,3.4,5,60.5,1
15,10967,3.7,5,4.1,1
15,10968,3.5,2,5.6,0
15,10969,3.5,2,6.9,1
15,10970,3.5,2,6.4,1
15,10971,3.5,2,3.5,0
15,10972,3.5,2,10.7,1
15,10973,3.5,2,10.9,0
15,10974,3.5,2,8.7,0
15,10975,3.5,2,5.9,0
15,10976,3.5,2,7.2,1
15,10977,3.5,2,1593.4,1
15,10978,3.5,2,3,1
15,10979,3.5,2,1501.4,0
15,10981,3.7,3,1173.7,1
15,10982,3.5,2,1603.8,1
15,10983,3.5,2,1141.4,0
15,10984,3.3,3,3.1,1
15,10985,3.5,2,6,0
15,10986,3.5,2,11.5,0
15,10987,3.5,2,9.9,0
15,10988,5,1,34.3,1
15,10989,5,1,32,0
15,10990,3.5,2,177,0
15,10991,3.5,2,26.5,0
15,10992,3.5,2,1584.3,1
15,10993,3.5,2,1557,0
15,10994,5,1,1573.5,0
15,10995,4.5,2,1588.2,0
15,10996,5,1,1590,0
15,10997,5,1,1588.2,1
15,10998,3.5,2,1582.6,1
15,10999,3.5,2,1576.1,0
15,11000,3.5,2,1571.9,0
15,11001,4,1,1586.4,1
15,11002,5,1,14.9,0
15,11005,5,1,17.3,0
15,11006,5,1,26.3,0
15,11007,5,1,19,1
15,11008,3.1,7,10.3,0
15,11010,3.5,2,12,0
15,11011,2.5,4,9.7,0
15,11012,3.5,2,10.9,1
15,11013,3.5,2,214.2,1
15,11014,4.5,2,2438.4,0
15,11015,5,1,2439.4,0
15,11016,3.5,2,1635.9,0
15,11017,3.5,2,2466.9,1
15,11018,3.3,3,1635.9,1
15,11019,3.3,3,1636.4,0
15,11020,3.3,3,1637,0
15,11022,5,1,1109.5,1
15,11023,5,1,1111.8,0
15,11025,5,1,1671.9,1
15,11026,5,1,833.3,1
15,11027,5,1,836.1,1
15,11029,5,1,834.4,0
15,11030,3.5,2,953.4,0
15,11031,3.5,2,953.2,1
15,11032,3.5,2,1685.7,1
15,11033,3.3,3,29.2,1
15,11034,5,1,1808,0
15,11035,5,1,54.4,1
15,11036,5,1,6,1
15,11037,5,1,8.6,1
15,11038,5,1,28,1
15,11039,3.5,2,6.2,0
15,11040,3.5,2,29.1,0
15,11041,3.5,2,717.9,1
15,11042,3.3,10,10.3,0
15,11043,3.3,5,6.4,0
15,11044,3.5,6,10.2,0
15,11045,3.5,2,5.8,1
15,11046,3.5,2,23.7,1
15,11047,3.6,7,11.7,1
15,11048,3.3,3,26.6,0
15,11049,5,1,95.1,0
15,11050,5,1,95,0
15,11051,5,1,95.3,0
15,11052,5,1,97.5,1
15,11053,5,1,99.2,0
15,11054,5,1,99.2,1
15,11055,5,1,94.5,1
15,11056,5,1,95.1,1
15,11057,5,1,96.4,0
15,11058,5,1,96.4,1
15,11059,3.5,2,98.5,0
15,11060,3.5,2,95.3,1
15,11061,5,1,382.8,0
15,11062,5,1,383.4,1
15,11063,5,1,378.2,0
15,11064,5,1,377,0
15,11065,5,1,378,0
15,11066,5,1,380.9,0
15,11067,5,1,379.8,0
15,11068,5,1,379.6,1
15,11070,5,1,381.1,0
15,11071,5,1,380.9,1
15,11072,5,1,378.7,0
15,11073,5,1,380.9,0
15,11074,5,1,378,1
15,11075,5,1,380.3,1
15,11076,5,1,381,1
15,11077,5,1,381.1,1
15,11078,5,1,380.9,1
15,11080,4.3,3,381,0
15,11081,5,1,381.1,0
15,11082,5,1,379.1,1
15,11083,5,1,382,0
15,11084,4.5,2,383.5,0
15,11085,3.5,2,381.8,1
15,11086,5,1,380.9,1
15,11087,5,1,380.7,0
15,11088,5,1,377.9,0
15,11089,5,1,381.6,1
15,11090,4.5,2,378,0
15,11091,4.5,2,378.2,0
15,11092,5,1,381.5,1
15,11093,5,1,380.9,0
15,11094,5,1,381.4,0
15,11095,5,1,378.8,0
15,11096,5,1,381.5,1
15,11097,5,1,379.2,0
15,11098,5,1,377.8,0
15,11099,5,1,380.8,1
15,11100,4.5,2,380.6,1
15,11101,4.3,3,381,1
15,11102,5,1,380.9,1
15,11103,5,1,379.1,1
15,11104,5,1,383.8,0
15,11105,5,1,380.9,1
15,11106,5,1,380.9,1
15,11107,5,1,380.9,1
15,11108,5,1,377.9,0
15,11109,5,1,378,0
15,11110,5,1,383.8,0
15,11112,5,1,379.2,1
15,11113,5,1,377.7,0
15,11114,5,1,381.3,1
15,11115,4.5,2,380.7,0
15,11116,5,1,381.7,0
15,11118,5,1,381.4,0
15,11119,5,1,378.2,0
15,11120,4.3,3,381.1,0
15,11121,5,1,377.8,0
15,11122,4.3,3,380.8,0
15,11123,5,1,380.9,0
15,11124,5,1,380.3,0
15,11125,5,1,381,1
15,11126,5,1,378,1
15,11127,5,1,380.9,0
15,11128,5,1,381.3,0
15,11129,3.5,2,381.5,0
15,11130,3.5,2,384.5,0
15,11131,3.5,2,379.8,0
15,11132,3.5,2,382.7,1
15,11133,3.5,2,377.9,0
15,11134,3.5,2,382.9,0
15,11135,3.5,2,386.5,0
15,11136,3.5,2,1693.9,1
15,11137,3.7,3,378,1
15,11138,2.5,12,1102.4,0
15,11139,3.5,2,386.1,1
15,11140,3.5,2,387,1
15,11141,3.5,2,387.1,0
15,11142,3.5,2,382.6,0
15,11143,3.5,2,382.9,0
15,11145,3.5,2,386.5,1
15,11146,3.5,2,26.5,0
15,11147,3.5,2,6.6,1
15,11148,3.7,3,23.9,0
15,11149,3.5,2,21.7,0
15,11150,3.5,2,41.9,0
15,11151,3.5,2,6.7,0
15,11152,5,1,32.3,1
15,11153,5,1,42.6,0
15,11154,5,1,38.9,0
15,11155,4.3,3,26.4,1
15,11156,4.5,2,42.5,0
15,11157,5,1,17.9,0
15,11158,5,1,704.9,1
15,11159,5,1,19.5,0
15,11160,3.5,2,18.9,0
15,11161,3.5,2,9.4,1
15,11162,3.6,5,14.3,1
15,11164,3.5,2,18.3,0
15,11165,3.5,2,12.3,0
15,11166,5,1,416.5,1
15,11167,5,1,416.5,1
15,11168,5,1,49,1
15,11169,3.5,2,318.7,0
15,11170,3.5,2,49.3,0
15,11171,3.5,2,31.2,1
15,11172,3.5,2,13.9,0
15,11173,5,1,571,1
15,11174,5,1,569.5,0
15,11175,5,1,1144.4,0
15,11176,5,1,649,1
15,11177,3.5,2,569.8,1
15,11178,4.5,2,569.5,0
15,11179,5,1,569.7,1
15,11181,5,1,570,1
15,11182,3.5,2,570.3,1
15,11183,3.5,2,569.9,1
15,11184,3.8,3,569.8,0
15,11185,3.5,2,2344.7,0
15,11186,3.5,2,567.3,0
15,11187,5,1,4.9,1
15,11188,3.5,4,9.1,1
15,11189,3.6,5,5.7,0
15,11190,5,1,20.9,0
15,11191,4.5,2,21,0
15,11192,5,1,24.9,1
15,11193,3.5,2,24.7,1
15,11194,3.5,2,1265.7,0
15,11195,2.4,13,546.6,0
15,11196,3.5,2,2111.5,0
15,11197,4.3,3,2457.7,1
15,11198,5,1,2458.8,0
15,11199,5,1,2458.3,0
15,11200,5,1,2458.5,0
15,11201,5,1,2443.7,0
15,11202,5,1,2458.5,0
15,11203,5,1,2458,1
15,11204,4.5,2,2460,0
15,11205,5,1,2458.6,0
15,11206,5,1,2458.7,0
15,11207,5,1,2458.6,1
15,11208,5,1,2457,0
15,11209,5,1,2458.3,0
15,11210,5,1,2454.5,0
15,11211,5,1,2457.6,1
15,11212,4.5,2,2451,1
15,11213,4.5,2,2470.7,0
15,11214,5,1,2458.7,0
15,11215,4.5,2,2458.4,0
15,11216,5,1,2459.9,1
15,11218,5,1,2458.8,1
15,11219,5,1,2453.7,0
15,11220,3.5,2,2468.6,1
15,11221,3.5,2,2455.3,0
15,11222,3.7,3,2449,1
15,11223,3.7,3,2470.7,0
15,11224,3.5,2,2461.5,1
15,11225,3.7,3,2448.7,1
15,11227,3.5,2,2453.1,0
15,11228,3.8,6,2459.9,0
15,11229,3.5,2,2461.3,0
15,11230,3.5,2,2457.4,1
15,11231,3.5,2,2447.1,1
15,11232,3.5,2,2436.1,1
15,11233,3.5,2,2472.2,1
15,11234,3.5,2,2449.3,0
15,11235,3.5,2,2457.4,1
15,11236,3.5,2,2454.6,0
15,11237,3.5,2,2448.6,1
15,11238,3.7,3,2542.4,0
15,11239,3.5,2,2447.8,0
15,11240,3.5,2,2446.2,0
15,11241,3.5,2,2446.4,0
15,11242,3.5,2,2448.5,0
15,11243,3.5,2,2448.3,0
15,11245,3.5,2,2449.2,1
15,11247,3.5,2,2446.7,0
15,11248,3.5,2,2458.6,0
15,11249,3.5,2,2460.9,0
15,11251,3.5,2,2451.7,1
15,11252,3.5,2,2452.8,0
15,11253,3.7,3,2461.7,1
15,11254,3.7,3,2458.5,0
15,11255,3.5,2,2461.7,0
15,11257,3.7,3,2460.2,1
15,11258,3.5,2,2459,0
15,11259,3.5,2,2459.2,1
15,11260,3.5,2,2461.8,0
15,11263,3.7,3,2457.6,1
15,11264,3.7,3,2458.6,1
15,11265,3.5,2,2460.1,1
15,11266,3.5,2,2458.6,0
15,11267,3.7,3,2456.1,0
15,11268,3.5,2,2457.8,1
15,11269,3.5,2,2408.7,0
15,11270,3.5,2,2469.3,0
15,11271,3.5,2,2458.6,0
15,11272,3.5,2,2454.9,0
15,11273,3.5,2,2457.4,0
15,11274,3.5,2,2455,0
15,11275,3.5,2,2458.6,1
15,11276,3.5,2,2447.2,0
15,11277,3.5,2,2460.6,0
15,11278,3.5,2,2455,1
15,11279,3.5,2,2464.2,1
15,11280,3.5,2,2447.1,0
15,11281,3.5,2,2458.6,0
15,11282,3.5,2,2458.6,0
15,11283,3.7,3,2458.3,0
15,11285,3.5,2,2458.5,1
15,11287,3.5,2,2459,1
15,11288,3.5,2,2448.8,1
15,11289,3.5,2,2458.8,0
15,11290,3.5,2,2459.6,0
15,11291,3.5,2,2458.5,0
15,11292,3.5,2,2453.8,0
15,11293,3.5,2,2458.6,0
15,11294,3.5,2,2459.2,0
15,11295,3.5,2,2457.7,0
15,11296,3.5,2,2457.9,0
15,11297,3.5,2,2460.3,0
15,11298,3.5,2,2457.2,0
15,11299,3.8,3,841.1,1
15,11300,5,1,830.1,1
15,11301,5,1,840.4,1
15,11302,5,1,843.9,1
15,11303,4.5,2,872.1,0
15,11304,4.5,2,838.9,0
15,11305,5,1,872.1,0
15,11306,5,1,830.9,0
15,11307,5,1,830.4,1
15,11308,3.5,2,845.9,1
15,11309,3.3,3,844.6,1
15,11310,3.3,3,837.5,1
15,11311,3.5,2,841.4,0
15,11312,3.5,2,841.1,0
15,11313,3.5,2,833.1,0
15,11314,3.5,2,2093.6,1
15,11315,3.5,2,2094,0
15,11316,5,1,1015.5,1
15,11317,5,1,1018.3,0
15,11318,5,1,1022,0
15,11319,5,1,1017.6,1
15,11320,3.5,2,1018.6,0
15,11321,3.5,2,965.5,1
15,11322,3.5,2,1016.9,1
15,11323,3.5,2,1020.5,0
15,11324,3.5,2,1018.7,1
15,11325,3.5,2,2306.1,0
15,11326,3.5,2,7.4,0
15,11327,5,1,5.7,0
15,11328,3.5,2,9.7,0
15,11329,3.5,2,6.5,0
15,11330,3.5,2,4.7,1
15,11331,3.3,6,6,1
15,11332,5,1,22.5,1
15,11333,5,1,28,0
15,11334,5,1,22.2,0
15,11335,5,1,22.2,1
15,11336,5,1,32.2,0
15,11337,5,1,26.3,1
15,11338,5,1,23.3,1
15,11339,5,1,22.8,0
15,11340,5,1,23.7,1
15,11341,5,1,21.8,1
15,11342,5,1,28,0
15,11344,3.5,2,26.3,0
15,11345,5,1,9.6,0
15,11346,5,1,21.2,0
15,11347,5,1,14.3,1
15,11348,5,1,19.6,0
15,11350,5,1,20.6,1
15,11351,5,1,21.8,1
15,11352,3.3,3,18.7,1
15,11353,3.5,2,19.7,0
15,11354,3.5,2,23.9,0
15,11355,3.5,2,2.3,0
15,11356,3.5,2,19.5,0
15,11357,3.5,2,19.6,1
15,11358,3.5,2,25.1,1
15,11359,5,1,1261.2,1
15,11360,5,1,3.1,0
15,11361,5,1,21,1
15,11362,5,1,10.4,1
15,11363,5,1,2.1,1
15,11364,5,1,6.4,0
15,11365,5,1,10.2,0
15,11366,3.5,2,1265.6,1
15,11367,3.5,2,204.5,1
15,11368,3.5,2,2.4,0
15,11369,5,1,2052.5,0
15,11370,5,1,2054.2,0
15,11371,5,1,2052.5,0
15,11372,5,1,6327,0
15,11373,3.8,4,2061.1,1
15,11374,5,1,2052.6,0
15,11375,5,1,2052.4,0
15,11376,4.5,2,2052.2,1
15,11377,5,1,6327,1
15,11378,5,1,2070.7,1
15,11380,5,1,6327,1
15,11381,5,1,2061.1,0
15,11382,3.5,2,557,0
15,11383,3.5,2,2057.5,0
15,11384,3.5,2,2055.1,1
15,11385,3.5,2,2048.7,0
15,11386,3.5,2,2057.1,1
15,11387,3.5,2,2070.8,0
15,11388,3.5,2,2053.4,0
15,11389,3.5,2,6327,0
15,11390,3.5,2,2471.4,0
15,11391,3.5,2,2057.2,0
15,11392,3.5,2,2072,0
15,11393,3.5,2,2065.1,0
15,11394,3.5,2,2062.8,1
15,11395,3.5,2,2055.1,0
15,11396,3.5,2,2051.3,0
15,11397,3.5,2,2050.2,0
15,11398,3.5,2,2066.4,0
15,11399,3.7,3,2056.9,1
15,11400,3.5,2,2064,0
15,11401,3.5,2,2052.3,0
15,11402,3.7,3,2040.1,1
15,11403,5,1,2562.9,1
15,11404,5,1,2473,0
15,11405,3.7,3,2473,0
15,11406,3.5,2,2473.2,0
15,11407,5,1,678.6,1
15,11408,5,1,678.5,1
15,11409,5,1,26,0
15,11410,5,1,678.5,0
15,11411,5,1,681,1
15,11412,5,1,678.5,1
15,11413,3.5,2,678.1,1
15,11414,3.5,2,23.9,1
15,11415,3.5,2,682.8,0
15,11416,4,1,683.9,1
15,11417,3.5,2,682.3,0
15,11418,3.5,2,678.2,1
15,11420,3.7,3,682.4,0
15,11426,3.5,2,1131.1,0
15,11427,3.5,2,1131.5,0
15,11428,3.5,2,1131.6,1
15,11430,3.5,2,1137.1,0
15,11431,3.5,2,1131.3,0
15,11432,3.5,2,1131.5,0
15,11433,3.5,2,1131.7,1
15,11434,3.5,2,1178.8,0
15,11435,3.5,2,1131.5,0
15,11436,3.5,2,1133.3,1
15,11437,3.5,2,1128,0
15,11438,3.5,2,1296,1
15,11439,3.5,2,1219.5,1
15,11440,3.5,2,1236.8,0
15,11443,3.5,2,1128.5,0
15,11444,3.5,2,1127.8,1
15,11446,3.6,6,1131.5,0
15,11448,3.5,2,1128.9,0
15,11449,3.5,2,1129.1,0
15,11450,3.5,2,1132.2,1
15,11451,3.5,2,1101.5,0
15,11452,3.5,2,1131.3,1
15,11453,3.5,2,1131.5,1
15,11454,3.5,2,1101.7,0
15,11455,3.5,2,1126.8,1
15,11456,3.5,2,1131.6,0
15,11457,3.5,2,1153.6,0
15,11458,3.5,2,1152.1,1
15,11459,3.5,2,1130.6,1
15,11460,3.7,3,1131.2,0
15,11461,3.5,2,1131,0
15,11462,3.5,2,1134.9,1
15,11464,3.5,2,1130.2,1
15,11465,3.5,2,1130.7,1
15,11466,3.5,2,1131.4,0
15,11467,3.5,2,1130.5,0
15,11468,3.5,2,1127.1,0
15,11470,3.5,2,1235.9,0
15,11471,3.5,2,1134.5,1
15,11472,3.5,2,1202.8,1
15,11474,3.5,2,1236,0
15,11476,3.8,5,1129.9,1
15,11477,5,1,11,0
15,11478,5,1,23.7,1
15,11479,5,1,18,0
15,11480,5,1,215.4,0
15,11481,5,1,13.3,0
15,11482,5,1,18.7,0
15,11483,5,1,9.2,1
15,11484,5,1,19.5,0
15,11485,5,1,15.2,0
15,11486,5,1,27.4,1
15,11488,3.5,4,12.7,1
15,11489,3.5,2,8.7,1
15,11490,4.5,2,1636.3,0
15,11491,3.5,2,1636.7,0
15,11492,3.8,6,1636,0
15,11493,3.5,2,1639.6,0
15,11494,3.5,2,1637.4,0
15,11495,3.5,2,1636.8,0
15,11496,3.5,2,1648.4,0
15,11497,3.5,2,1635,0
15,11498,3.7,3,1636.1,1
15,11500,3.7,3,1636.6,1
15,11501,3.5,2,2460.1,1
15,11502,3.5,2,1636.4,0
15,11504,3.5,2,1639.4,1
15,11505,3.5,2,1639.6,1
15,11506,3.5,2,1055.7,1
15,11507,3.5,4,6.9,1
15,11508,3.5,2,5.9,1
15,11509,3.5,2,15.6,1
15,11511,5,1,141.1,0
15,11512,5,1,14.2,0
15,11513,5,1,88.2,1
15,11515,5,1,3.7,0
15,11516,3.5,2,2548.5,1
15,11517,3.6,5,6.4,0
15,11518,3.5,2,8.7,0
15,11519,3.5,2,8.4,0
15,11520,3.5,2,382.6,0
15,11522,3.5,2,2553.7,0
15,11523,4,1,6.6,0
15,11524,4,1,1.4,0
15,11525,3.5,2,6.6,0
15,11526,3.5,2,266.3,1
15,11527,3.3,3,1.8,0
15,11528,3.5,2,239.4,0
15,11529,3.5,2,6.8,0
15,11530,3.5,2,4.2,0
15,11531,3.5,6,4,1
15,11532,3.5,2,18.6,1
15,11533,3.5,2,14.1,1
15,11534,3.5,4,6.7,0
15,11535,3.5,4,3.8,0
15,11536,3.5,2,5.3,0
15,11537,3.5,2,5.6,0
15,11538,3.5,2,9.4,1
15,11539,3.5,2,9.8,1
15,11540,3.3,3,14.1,1
15,11541,4.5,2,2.6,0
15,11542,5,1,2.2,0
15,11543,4.5,2,3.2,0
15,11544,5,1,1.2,0
15,11545,4.3,3,2.7,1
15,11546,3.5,2,15.3,0
15,11547,3.5,2,4.7,0
15,11548,3.5,2,9.2,1
15,11549,3.5,2,9.7,1
15,11550,3.5,2,7.3,0
15,11551,3.5,4,19.4,1
15,11552,4.5,2,1498.2,0
15,11553,4.5,2,1385.3,0
15,11554,3.5,2,1381.2,1
15,11555,3.5,2,1387.8,0
15,11556,4.5,2,12.2,0
15,11557,5,1,49.2,1
15,11558,4.5,2,14.4,0
15,11559,4.5,2,15.5,0
15,11560,4.5,2,7.9,1
15,11561,5,1,16.2,0
15,11562,4.5,2,15.5,0
15,11563,3.5,2,11.3,1
15,11564,3.5,2,23.9,1
15,11565,3.5,2,3873.3,0
15,11566,3.5,2,3869.3,0
15,11567,3.5,2,480,0
15,11568,3.5,2,1616.3,0
15,11569,3.5,2,1599.8,0
15,11571,3.5,2,11.4,0
15,11572,3.5,2,20.3,1
15,11573,3.5,2,33.2,1
15,11575,3.5,2,36.7,1
15,11576,3.5,2,8.9,1
15,11577,3.7,3,21.5,0
15,11578,3.5,2,570.8,1
15,11579,3.6,7,8.8,1
15,11580,3.5,2,18.8,1
15,11581,3.5,2,13,1
15,11582,3,5,6.4,1
15,11583,3.5,2,6.6,1
15,11584,3.5,2,9.4,1
15,11585,3.5,2,17.7,1
15,11586,3.5,2,14,0
15,11587,3.5,2,28.3,0
15,11588,3.3,3,13.4,0
15,11589,5,1,2536.5,1
15,11590,5,1,2540.3,0
15,11591,5,1,2536.3,1
15,11592,5,1,2533.7,0
15,11593,4.5,2,2534.7,1
15,11594,5,1,2541,0
15,11595,3.5,2,2465.3,0
15,11596,3.5,2,2553.6,0
15,11597,3.5,2,2539.2,1
15,11598,3.5,2,2531.9,0
15,11599,3.5,2,2533.8,0
15,11600,3.5,2,2532.5,1
15,11601,5,1,675.8,0
15,11602,5,1,676.1,0
15,11603,5,1,669.1,0
15,11604,4.5,2,667.7,0
15,11605,3.5,2,681.2,1
15,11606,4.3,3,680.2,1
15,11607,4.5,2,676.8,0
15,11608,5,1,880.3,0
15,11609,5,1,675.5,1
15,11610,5,1,690.8,1
15,11611,5,1,880.5,0
15,11612,5,1,667.7,0
15,11613,3.8,4,676.7,1
15,11614,3.5,2,1618.2,0
15,11615,3.5,2,672.7,0
15,11616,3.5,2,676.3,1
15,11617,3.5,2,691.7,1
15,11618,3.5,2,688.5,1
15,11619,3.5,2,667.8,0
15,11620,5,1,2243.8,0
15,11621,5,1,2243.8,0
15,11623,3.5,2,2242,0
15,11624,3.5,2,2249.5,0
15,11625,3.5,2,2237.2,1
15,11626,3.5,2,2243,1
15,11627,5,1,22.3,0
15,11628,5,1,11.1,1
15,11629,5,1,22.3,1
15,11630,5,1,20.5,0
15,11631,5,1,196,0
15,11632,5,1,18.3,1
15,11633,5,1,21.9,0
15,11634,5,1,36.6,0
15,11635,5,1,13.6,1
15,11636,5,1,11.3,0
15,11637,4.5,2,197.8,1
15,11638,5,1,196.8,0
15,11639,3.5,2,4.1,1
15,11640,3.5,2,20.5,1
15,11641,3.7,3,20.8,0
15,11642,3.5,2,23.6,0
15,11643,3.7,3,12.8,1
15,11644,3.5,2,2038.3,1
15,11645,3.5,2,7.2,0
15,11646,3.5,2,18.3,1
15,11647,3.5,2,2552.6,0
15,11648,3.3,6,18.3,0
15,11649,3.5,2,23.9,0
15,11650,3.5,2,21.3,0
15,11651,3.5,2,24.7,1
15,11652,3.5,2,18,1
15,11653,3.5,2,12.7,0
15,11654,3.5,2,12.8,0
15,11655,3.5,2,18.3,0
15,11656,5,1,245.7,0
15,11657,5,1,247.3,1
15,11658,5,1,247.2,0
15,11659,3.5,2,244.7,0
15,11660,5,1,968.5,1
15,11661,5,1,968.5,1
15,11662,5,1,956.7,0
15,11663,5,1,977.2,1
15,11664,5,1,955.5,0
15,11665,4,1,952.4,1
15,11666,3.5,2,952.4,1
15,11667,3.7,3,959.2,1
15,11668,3.5,2,956.9,1
15,11669,3.5,2,957.5,1
15,11670,5,1,1604.6,1
15,11671,5,1,1604.2,0
15,11672,5,1,1604.4,0
15,11673,5,1,1606.8,0
15,11674,5,1,1605.1,1
15,11675,5,1,1606.2,1
15,11676,5,1,1598.4,0
15,11677,5,1,1601.6,0
15,11678,5,1,1606.6,0
15,11679,5,1,1605,0
15,11680,5,1,1604.4,1
15,11681,5,1,1265.9,0
15,11682,5,1,1514.3,1
15,11683,5,1,1504.1,0
15,11684,4.5,2,1504.1,0
15,11685,3.5,2,1512,0
15,11686,3.5,2,1500.9,0
15,11687,3.5,2,1502.3,1
15,11688,3.5,2,1501,0
15,11689,3.5,2,1503.9,0
15,11690,3.5,2,1504,0
15,11691,3.7,3,1499.6,1
15,11692,3.5,2,1504,1
15,11693,3.5,2,1504.2,0
15,11694,3.5,2,207.7,0
15,11695,5,1,1440.5,0
15,11696,3.5,2,1437.9,1
15,11697,3.5,2,1470,0
15,11698,3.5,2,1437.5,0
15,11699,3.5,2,1460.1,1
15,11700,5,1,6.4,0
15,11701,5,1,27.8,0
15,11703,5,1,5.9,1
15,11704,5,1,2142.7,1
15,11706,5,1,20.5,0
15,11707,3.5,2,18.3,0
15,11708,3.5,2,26.7,0
15,11709,5,1,42.5,0
15,11710,5,1,4.5,1
15,11711,5,1,42.8,1
15,11712,5,1,6.7,0
15,11713,4.5,2,42.7,1
15,11714,4.3,3,2.5,1
15,11715,5,1,42.3,0
15,11716,5,1,34.7,1
15,11717,3.5,2,42.7,1
15,11718,3.5,2,26,0
15,11719,3.5,2,12.4,1
15,11720,3.5,2,11.2,0
15,11721,3.5,2,12.4,0
15,11722,3.5,2,3.1,1
15,11723,3.5,2,6.3,0
15,11724,3.5,2,8,0
15,11725,3.5,2,42.5,1
15,11726,3.3,3,10.3,0
15,11727,5,1,1808,0
